objid,ra,dec,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
1237680121711820894,12.1368749459823,-7.62925393028945,STAR,20.661,19.89463,19.71632,19.74478,19.79345
1237657191445954648,8.92883821394969,0.395036687037488,STAR,18.05474,16.07572,15.28193,15.53973,14.8747
1237655448734728460,180.510021788035,63.3559793071103,STAR,21.63933,20.47818,20.21277,20.0724,20.31115
1237664131555131543,161.395108855409,13.7554274670765,STAR,20.09748,19.19933,18.89036,18.78345,18.69579
1237655465387229255,220.742830259869,57.8942362299852,STAR,20.05165,19.01399,19.02402,19.03607,19.18954
1237659146167845025,207.962698537207,58.4902787379733,STAR,23.14876,20.46668,19.37379,18.93752,18.63345
1237667209980084259,153.267205755753,24.9595663120092,STAR,20.72741,19.19982,18.52228,18.23272,18.07114
1237671165631856972,168.12132590311,-16.968613741167,STAR,19.53717,18.53058,18.24501,18.13194,18.0927
1237667540680442004,151.463733572585,20.3280495111801,STAR,21.79536,19.30994,17.80306,16.71001,16.11606
1237658186242982625,89.0767055379754,-1.0704367000829,STAR,21.72321,19.06902,17.67011,16.34047,15.63195
1237658803117097163,206.317075327349,54.0991986594871,STAR,20.75484,18.1101,16.65274,15.60654,14.95922
1237674285925793928,72.377111557799,-4.62575273983058,STAR,17.56484,16.20369,15.63624,15.40696,15.2961
1237673430693445984,106.669527435372,39.6913345085009,STAR,17.71264,16.62639,16.2672,16.15975,16.12224
1237660936627683532,131.298508878911,55.3780115936837,STAR,19.30564,17.92014,17.30836,17.07074,16.95127
1237678622766858388,6.08462574275569,4.83123407461039,STAR,19.28783,18.29967,17.98412,17.84362,17.86127
1237648722816598052,123.406493727028,1.12442346263647,STAR,20.89527,18.88207,18.38121,18.33085,18.47914
1237667207820149564,83.7229909052269,63.155734252298,STAR,20.54741,18.93834,18.27768,18.02237,17.90438
1237665442050998296,190.566888893388,30.0564682736265,STAR,18.79638,16.88465,16.19635,15.98929,15.90358
1237665128006943265,184.645586587416,34.7615865624227,STAR,23.44534,21.35251,21.10874,21.31914,20.68873
1237655369817194539,150.502350654838,57.4981861181293,STAR,18.6104,17.61578,17.32227,17.24251,17.2596
1237680073394749644,20.2782784846016,25.5227483224611,STAR,20.41356,18.87321,18.1556,17.88768,17.71848
1237661356465258926,167.266817721899,45.312231410153,STAR,24.64109,22.8565,21.46996,19.86999,19.04151
1237678918594461868,0.981851590106089,11.8141424030581,STAR,20.05588,19.06898,18.73308,18.63117,18.57058
1237656906353672357,356.824135936591,-0.948640976573399,STAR,20.30198,19.12573,18.58329,18.35584,18.27475
1237666214075105310,20.0302765729157,26.0402643186286,STAR,17.624,16.35594,15.85056,15.65665,15.57386
1237678617432228029,32.9589978989335,1.0829642639893,STAR,17.96449,16.86834,16.47618,16.3338,16.31907
1237661150307614892,205.249712067473,47.3962342095829,STAR,18.04477,17.21652,16.89619,16.80144,16.75103
1237657594609205775,116.932886586646,30.3634907611463,STAR,19.43774,18.35648,18.09383,18.01767,17.99056
1237661384385036342,150.454423653055,38.0625587431286,STAR,17.99538,17.00963,16.62592,16.47833,16.42818
1237661086959730819,131.310876804803,28.6727048088483,STAR,20.04272,19.60614,19.74397,19.87078,20.06125
1237660024495538263,341.222555024685,-1.08184249922254,STAR,17.00876,15.50167,14.9389,14.73752,14.66224
1237659163890286715,251.714254747654,33.3413932067893,STAR,17.55384,16.59307,16.3308,16.2343,16.20245
1237663784751005857,38.1901296953639,0.606038100318295,STAR,21.47421,20.3145,19.83453,19.6731,19.45593
1237648721759830100,162.258961865032,0.266089739465224,STAR,18.43879,17.39366,16.93598,16.74986,16.67132
1237665101686243675,242.594182315361,20.0511515514881,STAR,22.86179,21.34948,20.98909,20.9208,20.70659
1237662239102599496,243.865134989844,6.32964264520584,STAR,20.84234,18.41775,17.35942,17.01325,16.81623
1237662525231464484,190.784270097699,14.5199397357885,STAR,21.93123,20.65635,21.44565,20.90126,20.20036
1237661087495225521,128.223682667625,27.1816618061527,STAR,23.9837,22.18034,21.02632,20.44988,20.0862
1237667735579853178,178.233628944123,22.6825024041002,STAR,22.01809,21.08144,20.88711,20.99392,20.70081
1237663784198275384,2.05066284880548,0.0894641525808901,STAR,24.13448,21.08555,19.57619,18.71,18.23895
1237648722819481969,130.078467317564,1.11046714835121,STAR,19.39985,18.48085,18.18858,18.08067,18.00054
1237670957325746188,25.8000815452755,-8.58622850429703,STAR,17.51874,15.99728,15.43743,15.27341,15.21874
1237656538052821282,343.766707500588,-9.68326188457022,STAR,21.64517,20.3638,19.80509,19.62069,19.63203
1237666301090791434,46.4326417697596,0.217066882434402,STAR,19.89094,18.86793,18.42563,18.23148,18.13583
1237668290160362115,162.214365582941,19.2319686592669,STAR,22.38712,21.10341,20.95177,21.00447,20.80969
1237651822716650491,232.671189799676,3.47724278300582,STAR,24.87814,22.045,21.65627,20.97317,20.38285
1237665569834861581,256.041416264318,40.3782610746096,STAR,25.10914,23.02345,21.63598,20.51053,19.90829
1237661873480466456,195.126683635265,45.121693550311,STAR,18.52256,17.57904,17.28772,17.19294,17.20092
1237665329327374375,216.045151789166,27.8850727192283,STAR,17.20144,16.06304,15.74784,15.65333,15.65045
1237661971185729717,185.465465738125,7.18976533260955,STAR,20.18162,18.33957,17.54311,17.24895,17.08656
1237667228230090838,49.5481485916401,5.00091323405148,STAR,18.49693,17.4642,16.97196,16.74839,16.66873
1237662305663778888,241.382684601511,25.9659475875033,STAR,20.42716,20.02384,18.44595,18.01681,17.56483
1237678434327986366,6.41926383336806,0.82488532467521,STAR,22.79921,20.4295,19.02651,17.98641,17.51447
1237663530787733903,110.326469689096,36.4704039908896,STAR,19.51174,18.3523,18.00089,17.86525,17.82079
1237661212044690089,217.786929072932,45.6291516999671,STAR,22.86411,21.96023,21.54105,21.29816,21.18897
1237661357002850422,169.543316414171,46.137223635013,STAR,19.27197,18.31496,17.96271,17.85186,17.83484
1237663788498157824,133.353100773134,63.6832756014209,STAR,23.46006,21.03793,19.40003,18.33765,17.77343
1237661852536209486,162.657088729789,43.8885082616831,STAR,19.34588,18.37599,18.02494,17.91667,17.86087
1237672764980658198,350.366448340515,17.8099984961864,STAR,18.84199,18.6533,18.93193,19.1424,19.28587
1237662193455333812,192.771480867786,41.255838096151,STAR,23.38065,21.8115,20.44233,19.32289,18.65995
1237654652567422003,133.783227453012,47.0852548463108,STAR,24.03386,23.88274,21.93714,20.85116,19.77648
1237651537635770535,169.549952421916,65.8607118124329,STAR,20.02963,17.69113,16.67437,16.27434,16.06678
1237666215155139238,21.294846290468,40.4205201948958,STAR,20.50952,19.12049,18.55994,18.35209,18.26004
1237654599953285332,151.185754154828,2.94414323162714,STAR,20.02573,18.56033,17.93646,17.69923,17.5963
1237661851456307324,145.590316710595,38.0108861675582,STAR,19.7696,18.83918,18.59728,18.52818,18.54833
1237660025032278112,340.922506173347,-0.740282249077843,STAR,18.7531,17.31742,16.70007,16.45557,16.35251
1237663277925073112,353.861569666908,0.487955724695304,STAR,20.75523,18.77656,17.96929,17.61337,17.38854
1237670017267138698,32.9764561462445,7.78230225472577,STAR,19.12671,18.14904,17.82122,17.67746,17.65451
1237663271482556474,304.085560119661,75.8929426437528,STAR,18.34461,16.94301,16.34241,16.11497,15.99489
1237658205593337951,212.876844932891,47.2780098763687,STAR,19.36703,18.50643,18.24587,18.15685,18.13195
1237659327091966124,218.437618530765,56.7040163502072,STAR,19.86919,19.03632,18.7563,18.66209,18.64631
1237678621701046647,24.1935385727304,3.72439404581721,STAR,20.82936,21.47229,19.52252,18.56488,17.9888
1237673018912604214,8.3188822444564,-17.8584190425401,STAR,17.6221,16.76004,16.54408,16.44559,16.4299
1237678791884210719,8.36677682048071,28.6578700664179,STAR,24.82716,20.8309,20.19331,20.01955,19.84124
1237666300553265311,45.0326065759522,-0.189594851649217,STAR,21.73746,19.0289,17.48711,16.45908,15.90006
1237651190818865628,126.35870063287,47.6906323083594,STAR,22.87922,21.32427,20.87395,20.52065,20.48978
1237651754557374609,203.267097835878,2.872928055728,STAR,19.47732,18.23182,18.1158,18.03861,17.99773
1237678623857639484,45.1507671875373,4.63222301761826,STAR,18.00901,16.72954,16.25378,16.0466,15.95727
1237648722278220682,120.041272677944,0.659794664345943,STAR,21.185,19.05505,18.18427,17.83853,17.67621
1237651538186534936,235.308380443016,56.1453254304768,STAR,18.5267,18.48924,18.8369,19.12778,19.43573
1237667910597149207,194.72211761495,23.9544965726771,STAR,22.89619,21.8518,20.62621,19.30869,18.54357
1237654952671380269,255.947711184686,36.8313537776633,STAR,22.50106,21.96572,20.44616,19.30552,18.76072
1237666091125702712,17.0247053945329,15.5556739400321,STAR,19.23796,18.14978,17.78429,17.63631,17.53244
1237658203447296281,216.165228450726,44.4742222784222,STAR,21.3596,20.41199,19.82821,19.62225,19.65067
1237662498932523911,239.320231337408,36.3241811992513,STAR,24.51523,23.49064,21.73702,20.58004,20.12326
1237678919674757799,16.3593144128891,12.3230807018918,STAR,23.90902,21.9303,21.62923,21.877,21.88591
1237680333242368918,338.106068960822,27.7062053785135,STAR,21.93548,21.31886,21.07219,20.99763,20.71994
1237678846106273028,319.151239849348,6.66723680095846,STAR,25.29305,21.8558,20.89423,20.70745,20.45212
1237674649387925630,171.16351803996,-0.813773041288461,STAR,17.04897,15.85996,15.98004,16.09394,16.22412
1237665371721499216,236.642248471212,20.3523580889989,STAR,23.325,21.37509,21.16319,21.2227,20.83651
1237657593532974228,113.83893017893,25.1841865379191,STAR,25.35901,21.99655,20.66408,19.58085,18.96448
1237665179523481765,220.20659426834,27.4149037005087,STAR,21.93764,20.10854,19.18667,19.17034,18.62745
1237660615047118876,169.186557258298,10.3185942536724,STAR,18.59684,17.73898,17.47042,17.37448,17.35399
1237656496727130708,6.81055167097065,15.9017298291927,STAR,25.23515,21.30422,20.47793,20.19483,20.12407
1237651251511820487,238.526657488125,52.4898231392965,STAR,19.51627,17.86562,17.27332,17.25511,16.9879
1237668505443434828,255.274875829061,49.3362678502716,STAR,18.94972,18.00859,17.68237,17.55486,17.53662
1237680530817549200,352.565659663571,30.1527423474063,STAR,24.93728,21.94163,21.0869,20.9198,20.60428
1237651190813557245,116.80500289989,37.8732262563374,STAR,21.77392,20.6491,20.36494,20.2726,19.94167
1237667211596267648,166.993502091732,28.9252629546372,STAR,21.02357,19.70381,19.1501,18.97681,18.83996
1237650796757909602,148.579621013551,0.450000506279816,STAR,18.23625,16.83554,16.3257,16.14552,16.05235
1237660240315154505,53.4091103390821,-0.277579427154301,STAR,18.09587,16.35653,15.67649,15.42908,15.29952
1237662533821923477,234.121172625019,9.67660191708943,STAR,22.72389,20.80007,19.85376,19.38776,19.54879
1237671938725642887,235.151173184914,59.2113090528321,STAR,22.71292,21.37032,21.26488,21.14673,20.72003
1237651714260926683,247.100325763478,47.4965648173668,STAR,20.77674,19.9301,19.78196,19.78349,19.77317
1237662264316985460,215.409353911006,9.226684288857,STAR,19.39219,17.2419,16.32406,15.99968,15.83149
1237669697839890606,344.537505494377,6.89904704710289,STAR,20.42252,18.66306,17.95426,17.6799,17.50352
1237664093977182878,139.175558408667,30.9421419799821,STAR,22.92943,22.01712,21.15998,20.74367,20.53082
1237663272561280049,334.325870284273,68.8062690372982,STAR,19.2429,16.96227,15.87451,15.36961,15.04098
1237660958108942475,125.711000003599,27.5017970966053,STAR,25.3536,21.61209,20.14822,19.05871,18.42089
1237667430630621482,140.379508848185,20.6541498696496,STAR,21.95535,20.79074,20.61001,20.50169,20.20723
1237661851485668085,232.231511930235,34.6567589958869,STAR,25.15661,23.12677,21.67025,20.48015,19.76183
1237661871330624294,187.515910017285,43.8325433624408,STAR,23.53182,23.55626,21.97352,20.40503,19.69389
1237668271910814105,231.504606959146,14.0469407427572,STAR,21.58829,20.90637,20.61212,20.64928,20.49532
1237679006095441932,348.240448822541,5.22724729085289,STAR,19.19168,18.21851,17.85154,17.70036,17.69326
1237658423554670941,161.97764793961,6.82354843253829,STAR,20.3124,20.16465,20.54227,20.90175,21.12757
1237661967429075109,181.658089967158,42.4840833719343,STAR,20.6149,19.79173,19.51332,19.41363,19.48245
1237671067381793418,21.950375488106,39.3510923218514,STAR,21.17106,19.55875,18.96089,18.7108,18.59158
1237658203976958188,193.072654243403,49.2890095914728,STAR,21.93519,20.84981,20.66567,20.53015,20.34983
1237667735056941607,212.391703132384,20.1568588130456,STAR,23.76893,21.73125,21.52593,21.6191,22.23486
1237657633800192289,145.754068210606,50.7566913495499,STAR,19.92001,19.05122,18.74976,18.61955,18.60322
1237680528664626412,338.994621389513,26.414761883518,STAR,22.4186,20.63673,19.89734,19.6723,19.47093
1237664836995777167,117.968208165776,17.3535707966599,STAR,20.21806,18.85821,18.2067,17.8803,17.7367
1237679504858546508,6.76473969678966,20.8642153508346,STAR,26.6445,22.27948,21.85474,21.35888,21.65693
1237661968507469896,196.3145046559,42.9312225378674,STAR,21.6335,19.30083,17.85193,16.65803,16.00671
1237678619548386003,321.345402214764,2.43189229549595,STAR,23.26749,21.65543,21.49895,21.72432,20.98654
1237679461361451096,16.7821814723509,20.3925213481657,STAR,19.49487,18.56242,18.24318,18.13656,18.04675
1237665569826799694,241.002161378566,55.9820736639491,STAR,18.95235,17.98592,17.68263,17.56733,17.56461
1237653651306381473,19.4913674635712,13.9334347721634,STAR,19.99763,19.02587,18.67049,18.51944,18.50602
1237667447809376294,199.560583616619,24.6539583401973,STAR,24.39755,22.73773,21.37179,19.76,18.96473
1237672763899839549,341.043678877481,31.5417065165198,STAR,21.61652,20.65972,20.30445,20.24609,20.14675
1237673411898376689,73.0422388224011,21.9540076204631,STAR,20.26034,18.87758,18.36867,18.15653,18.06267
1237661386532913354,219.432048676588,51.8332861614606,STAR,19.73733,18.91406,18.6143,18.50525,18.48555
1237667734525509660,225.080561981178,16.9873342191237,STAR,16.16012,16.07382,16.35002,16.20704,15.8767
1237661811199442998,181.042593633042,11.3956009408882,STAR,19.47576,18.31552,18.21879,18.2026,18.22758
1237662263792828672,244.525627260308,5.12180032624194,STAR,20.63464,19.68663,19.3835,19.25569,19.14751
1237666276350492717,24.1133837876126,24.7797053743152,STAR,17.53316,15.90685,15.23972,15.00148,14.87847
1237665129075572942,170.479076358647,34.587132591457,STAR,19.03151,18.22836,17.95247,17.84454,17.78665
1237668730384351423,303.952865647611,-13.3571036752995,STAR,18.16962,16.95383,16.40119,16.15735,16.04201
1237667542827139351,149.158002473678,21.4710130729437,STAR,24.42124,20.9676,19.33297,17.92771,17.19094
1237680247349444641,355.477770766754,20.584527616725,STAR,18.66084,17.76661,17.43665,17.29965,17.26082
1237661416061600584,199.421056973613,55.5251650792864,STAR,25.33636,23.16935,22.1739,20.59873,19.69707
1237655463238173633,213.317477130894,58.1019254310448,STAR,24.63877,23.87333,22.37789,20.77534,19.9261
1237673703969850272,122.245842078901,41.1279454720388,STAR,23.19156,24.80685,22.07117,19.81141,17.92518
1237655498663133435,200.677071331019,-2.42100351738738,STAR,27.01671,20.45157,19.25027,18.33335,17.87973
1237679027572703754,324.425696419787,-1.39792245310133,STAR,22.74028,20.84688,20.53317,20.60998,20.9402
1237659163891139225,253.090278599992,31.7934977214509,STAR,23.68152,21.12441,19.46821,17.43126,16.30659
1237680473901498527,331.270953507213,27.8091638446076,STAR,20.56153,19.29475,18.85143,18.70044,18.66163
1237662224090988683,245.087146929624,21.7619623937263,STAR,17.04405,17.10791,17.50796,17.80509,18.10055
1237659131680718992,240.147275251312,38.6250455539524,STAR,16.91681,15.71234,15.23569,15.03251,14.96496
1237657606963068974,128.91154531138,40.1636976662583,STAR,18.52483,17.36042,16.95396,16.7959,16.75082
1237678846642816369,318.388464725811,7.11660156720041,STAR,22.43595,22.76098,22.18185,21.01441,19.88412
1237659936980992741,16.1185064185373,47.2656765357386,STAR,21.00791,19.4617,18.83096,18.59451,18.59499
1237668272972103837,202.33929255006,19.913124552151,STAR,19.06418,17.79558,17.31204,17.14136,17.07019
1237649918970953916,27.2802444769192,13.1846948446034,STAR,22.08023,19.62232,18.23741,17.6115,17.28357
1237666300027732245,70.8556449002349,-0.517667728269579,STAR,21.19407,20.14841,19.79355,19.6733,19.56652
1237679255206559789,30.3837942649028,-3.80317517775574,STAR,18.39781,17.1399,17.2339,17.30285,17.37855
1237666246296076467,340.591070567442,23.895594788829,STAR,21.02057,19.55402,19.02628,18.83602,18.78806
1237661970658624266,207.879302743232,6.19576121903833,STAR,22.25722,21.41266,21.28614,21.30354,21.16842
1237666184036417557,358.172541618532,33.1679252580737,STAR,24.63468,22.1702,21.44231,20.24659,22.82691
1237650761316696414,179.682710616419,-2.89261661297721,STAR,25.46978,21.57973,20.82294,20.52719,20.30881
1237654605315637472,136.952419086594,3.32988152119907,STAR,20.57059,19.71479,19.60972,19.64681,19.75984
1237678807998267650,32.4371863722471,32.2522595344734,STAR,20.62567,20.6597,20.62417,19.82409,19.41851
1237657877542076810,122.772755756278,28.424510792158,STAR,24.22038,22.43671,21.18382,19.66062,18.80707
1237678857933029465,356.077313955485,11.3152662910611,STAR,24.22645,21.90364,20.97319,20.00711,19.91392
1237655465928425503,234.90056017278,52.2464839148235,STAR,18.29507,17.34305,17.26909,17.2959,17.32078
1237665441515962538,195.284966831343,29.3243872504852,STAR,19.24596,17.96283,17.45822,17.27236,17.20645
1237661387076076151,237.197256072351,43.7568480034637,STAR,25.40567,22.42847,21.19248,19.85184,19.20727
1237667537457120202,119.991166136228,10.8291576256333,STAR,20.66082,20.31969,20.3918,20.61762,20.93482
1237660634926088298,170.711009013434,46.0977772028752,STAR,19.57798,18.57984,18.25768,18.11193,18.09223
1237668349745168441,211.714458523713,15.8169423527087,STAR,17.8672,16.97423,16.72755,16.63633,16.62266
1237662667499045456,246.063361795458,25.9577008074071,STAR,22.08565,20.61039,19.97943,19.73688,19.46378
1237668271915991345,243.056015086675,10.8957269461989,STAR,21.55883,19.27438,17.84616,16.45595,15.69407
1237651496827880017,113.224193702426,38.5981630130289,STAR,24.23484,21.39415,20.84688,20.77656,20.4838
1237663480336220510,341.822935215147,1.01393701298376,STAR,20.97781,18.58996,17.4503,16.99732,16.70911
1237664871897890973,143.417919791027,34.2846883731294,STAR,20.68896,19.66129,19.33969,19.25567,19.27328
1237662263790207314,238.491786187469,6.00323620336208,STAR,20.87231,18.29899,16.80363,15.88014,15.358
1237658205574660662,149.575264416517,45.0338911222982,STAR,24.68911,21.62025,20.90644,20.72316,20.77471
1237678617414139987,351.617421161566,1.29807927343755,STAR,23.17343,20.09246,19.54424,19.20342,19.79436
1237680331108188448,12.7823627561737,28.5259210784328,STAR,20.53681,19.65885,19.43723,19.31199,19.32617
1237661871340978439,218.32340345897,38.7139562083056,STAR,24.99274,21.88465,20.43683,18.52321,17.51309
1237674286463254882,73.4159315451067,-3.61238111676637,STAR,20.1335,18.4711,17.74796,17.4531,17.28424
1237678920199438508,347.777907409579,12.5522528009763,STAR,20.49041,19.43977,19.09081,19.00395,19.01828
1237661871866249569,183.480397136822,44.249044482334,STAR,22.39647,21.43463,21.39656,21.24203,21.32336
1237680285455614211,11.5792425248967,30.2193067651334,STAR,22.16942,20.81716,20.62806,20.89586,20.9372
1237670016730661070,33.8278397205993,7.37267553644492,STAR,19.85908,18.89407,18.53159,18.35357,18.28225
1237661387623432497,257.143887472202,26.1862937144505,STAR,21.09821,19.49338,19.04717,18.91537,18.79904
1237673706111894130,105.803933204801,39.5623169005945,STAR,19.40193,17.81816,17.18923,16.94979,16.84849
1237662698107831234,231.666102952363,28.4017681274956,STAR,23.5971,21.96633,21.60461,21.26775,21.05871
1237665569291960506,245.369200485267,52.0921040412782,STAR,17.9714,16.74245,16.2597,16.0417,15.96133
1237678434327986658,6.47947476327709,0.803082162835971,STAR,23.23619,21.64378,20.35355,19.48626,18.98062
1237680474438435834,331.378780849841,28.1847932821348,STAR,24.7501,20.73873,20.22264,20.06989,20.04892
1237664293684445191,198.678654678397,38.2893575405936,STAR,19.28779,17.84295,17.28902,17.0967,16.99828
1237658199665672463,138.023362206185,38.4321029131987,STAR,20.87634,18.42519,17.39341,17.00648,16.81672
1237661948641280137,178.797980550878,11.4964020303847,STAR,19.30285,17.67499,16.99981,16.72687,16.58592
1237662662135906330,222.427383290726,33.0995937560558,STAR,17.1349,16.22887,15.98356,15.88556,15.88859
1237657190909214884,9.22720336359754,-0.0067657658434727,STAR,22.54595,19.73971,18.39441,17.76064,17.42216
1237664837000757653,128.248020665716,23.5334593946376,STAR,20.57738,19.73138,19.40471,19.30586,19.24057
1237665098453550045,120.394859754314,17.1974996597513,STAR,22.56146,21.37293,20.21496,19.13626,18.58098
1237670459114651753,38.5602911773759,27.2690218689711,STAR,18.09616,16.97305,16.58851,16.44645,16.39793
1237663542611476806,335.401799494481,-0.61211087065467,STAR,19.98601,18.48708,17.85437,17.62128,17.48033
1237653612646433169,136.04134317242,50.8087387027953,STAR,23.07556,21.06988,20.55361,20.53769,20.08261
1237678617413681397,350.459465909931,1.23010492450321,STAR,23.21503,20.00886,18.59124,17.64619,17.09468
1237665571982672948,258.552028184544,40.4756904031772,STAR,23.58166,20.95497,20.101,19.79892,19.7
1237661068190941348,188.482443911381,13.91991480719,STAR,25.08375,20.5724,19.52086,18.20447,17.90251
1237668273513889998,214.05470048835,18.7992300878411,STAR,22.5969,22.38323,20.875,18.82973,17.78372
1237657190901481748,351.521939999862,-0.15024273836578,STAR,20.32651,19.24975,19.16534,19.23362,19.24593
1237663237129371899,52.5037855551888,-1.10716299955782,STAR,21.67191,20.03084,19.35304,19.0645,18.97608
1237679564441584118,4.43881936227956,28.2782351476529,STAR,26.02759,20.12881,19.32205,19.00946,18.89514
1237661382238994582,155.123078333495,37.7100995243813,STAR,20.96867,19.99331,20.1994,20.29532,20.42175
1237653613722796207,142.946009320053,55.3700902323568,STAR,17.94453,17.0446,19.72426,17.98016,23.36162
1237657879686677490,116.124436689995,24.9432777988645,STAR,23.03898,21.85341,21.7607,21.85003,21.83772
1237660412114501919,141.272360870286,7.25936842342799,STAR,20.74031,19.16164,18.55797,18.34493,18.15801
1237680099167961095,33.7789955278538,1.14758561623621,STAR,18.80161,16.47455,15.60268,15.26444,15.1193
1237679167157305692,20.3440378293541,15.8000498570958,STAR,23.00995,22.16116,21.45023,21.66612,23.05241
1237665367967728174,161.567446885892,29.7181255754998,STAR,25.10873,22.46918,20.94995,20.00776,19.40874
1237662301369532522,237.045819813071,38.0895571258029,STAR,18.53158,17.31228,17.29136,17.30988,17.34964
1237651540325892153,203.409027544646,67.5468093104551,STAR,17.45972,16.59189,16.31396,16.22706,16.20761
1237667782853788157,230.714063503746,16.1479705540357,STAR,25.34662,21.61056,21.07838,20.77096,20.82925
1237652599027662876,319.671025702465,-7.63404779298533,STAR,19.76672,18.60188,18.08663,17.90717,17.75261
1237663332150477472,87.6682542396852,-0.76797597685103,STAR,24.54545,20.83799,19.34944,18.45323,17.86932
1237667782822854844,155.941719046511,20.1161605078214,STAR,19.57654,18.70621,18.3832,18.25354,18.25245
1237654670277410835,161.301956715972,0.165807317957515,STAR,18.92619,17.91415,17.50296,17.32667,17.2626
1237657071697264792,30.3781962351837,0.694325707329326,STAR,20.88825,19.25476,18.65761,18.41309,18.25343
1237650762396663841,193.964829520404,-1.94065733968654,STAR,19.62951,18.61766,18.26518,18.14102,18.09938
1237654872146314195,153.314002285287,-1.88212257585944,STAR,22.44457,21.61127,21.69473,21.84445,20.62159
1237664092367421620,141.961381872856,30.6285409834491,STAR,21.41121,18.84118,17.41517,16.46742,15.9569
1237661138496126980,151.521537108524,37.739633476496,STAR,18.58098,17.68707,17.44977,17.35273,17.34038
1237668289621393958,157.191866114341,18.1329569975474,STAR,26.02994,21.76035,20.38813,19.68224,19.65461
1237673808652730789,116.122092824323,17.2081028418691,STAR,20.05612,18.51337,17.92013,17.71629,17.65755
1237680310152593456,352.306131842746,31.1515404540461,STAR,22.73315,21.77763,24.33813,21.94855,19.66727
1237657242433421575,140.231252956334,45.1161813989685,STAR,20.97719,18.37343,16.92297,16.09549,15.63813
1237676440924782963,8.47584147320066,34.9534855996655,STAR,20.95561,20.07481,19.67115,19.79453,19.55475
1237665532787687608,219.122310343928,23.9675439903278,STAR,21.67258,20.71568,20.46107,20.44052,19.74134
1237678617403130234,326.386928456352,0.875178277230242,STAR,19.48445,18.37526,17.97093,17.81705,17.77722
1237661959373718181,219.405574096968,47.63570577976,STAR,25.06352,22.48491,20.77696,19.97486,19.378
1237660636524576923,135.685902051783,36.4022026278034,STAR,19.95576,18.68991,18.15203,17.9453,17.86229
1237662262167273536,210.147120912797,7.88825163825523,STAR,17.75266,16.83449,16.58682,16.49507,16.48245
1237661063871660229,132.08027003429,6.72118339905871,STAR,18.07128,17.13291,16.97227,16.90626,16.91187
1237664286166941957,121.711444753285,6.67192452768423,STAR,17.26125,16.19815,15.95941,15.89639,15.90765
1237668587046371484,175.707646681404,18.3363442188641,STAR,19.88715,18.94357,18.81226,18.81378,18.83166
1237680247884218861,350.387826064247,20.6112677649668,STAR,25.15499,23.10678,21.25962,20.19457,19.50116
1237660559746465979,69.606864799782,26.392098277826,STAR,25.50665,22.17179,19.7587,18.48531,17.62179
1237678893357531799,34.2377168476795,31.1242362276112,STAR,23.49226,21.90644,21.90998,22.10276,21.57778
1237660669806576002,129.168107723752,6.74431374793762,STAR,20.23789,19.23948,18.9893,18.94218,18.91558
1237680285462233902,28.7158422188357,28.2630236188984,STAR,26.79305,25.61665,23.08221,20.87506,19.15734
1237654870535242182,152.173376594131,-2.97757395971332,STAR,22.84541,21.7399,21.39398,21.08519,20.73685
1237661070314635379,132.914760244289,9.90271279644366,STAR,17.51956,16.54461,16.17726,16.03229,15.96369
1237661966351335733,169.624397833021,40.7144782012713,STAR,23.19057,21.76114,21.34335,20.84662,20.51217
1237652948534165686,19.6741491039271,-8.883032191378,STAR,19.46516,18.16374,17.68959,17.53252,17.47432
1237668365852869333,243.815426438467,11.452484054695,STAR,23.37543,21.03467,20.62246,20.47368,20.22219
1237662498932130104,238.490579258429,36.9318125553692,STAR,21.37559,20.08355,19.48501,19.22336,19.10465
1237673704507900246,125.74408955601,42.0257133791693,STAR,22.25562,19.80479,18.95082,18.47296,18.27488
1237666435263562258,339.118320951409,23.8322226562347,STAR,21.09912,20.82547,20.72573,20.76559,20.35214
1237662638524203252,243.162980352675,9.26356371859065,STAR,17.72739,17.7248,18.12754,18.46266,18.65601
1237668298202350326,180.810535112002,20.0148649016143,STAR,23.36962,20.69409,19.57434,19.09539,18.84724
1237668681534800734,279.65702236141,42.1115764483429,STAR,19.66039,18.39717,17.96906,17.79884,17.75393
1237653651301662724,8.3691360948477,14.4850351657848,STAR,17.39841,15.81599,15.20298,15.01886,14.93956
1237678597558632780,11.4505703165909,2.77744321736987,STAR,21.9393,20.72092,20.81117,20.33585,20.34526
1237651274031628738,120.465337191318,47.6697032174866,STAR,22.03592,21.04247,20.74113,20.41348,20.33655
1237661852529131699,142.789924796228,37.862591333941,STAR,22.56065,20.01966,18.44375,16.99849,16.23475
1237656567583211553,330.800388619701,-0.645346455099207,STAR,24.89886,21.18211,19.70641,18.78017,18.24353
1237678806384443879,23.6766892611168,32.5815562730108,STAR,21.34315,19.97897,19.36916,19.14735,19.08738
1237667111722549403,141.702755229385,24.0416507340118,STAR,20.09773,19.17468,18.91252,18.78288,18.71227
1237678919122748007,341.053425212494,11.1007479547991,STAR,22.7763,20.67551,20.37058,20.23067,20.43888
1237649961916498027,45.9764383854137,-8.13602239318133,STAR,23.64414,21.36487,19.82262,18.78046,18.15584
1237670960556409535,46.5250448341038,38.1013777169046,STAR,21.04079,19.52419,18.98221,18.75091,18.61794
1237679322313785693,10.5751251174054,-5.61514923411073,STAR,21.42389,20.16914,19.87117,19.67156,19.70413
